source,sku,name,brand,category,price_inr,availability,volume_tiers,url,image
homerun,SQW2A,"Asian Paints SmartCare Damp Sheath Interior Advanced Waterproofing Primer, 20L",Asian Paints,,3250.0,InStock,0,https://home-run.co/products/smartcare-sheath-interior-advanced-waterproofing-primer-20l,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Group60_1.webp?v=1787751565
homerun,XC7FL,Dongcheng Air Blower / Blower Vacuum - DQF32,HomeRun,,3208.0,InStock,0,https://home-run.co/products/dongcheng-air-blower-blower-vacuum-dqf32,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/ChatGPTImageAug14_2026_12_14_48PM.webp?v=1786689912
homerun,RLU3X,"Hettich InnoTech Tandem Box, Silver, 470mm, 30Kg, Full Set",Hettich,,3065.0,InStock,0,https://home-run.co/products/hettich-innotech-tandem-box-silver-470mm-30kg-full-set,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/1_Hettich_InnoTech_Tandem_Box_Silver_470mm_main_image.webp?v=1776168853
homerun,PQ7RC,"Ebco Eurolift Bi-Fold Door System, Soft Close, Anthracite",Ebco,,3027.0,InStock,0,https://home-run.co/products/ebco-eurolift-bi-fold-door-system-600mm-720mm,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Kitchen-Bi-Fold-1.jpg?v=1747310421
homerun,75LHR,Hettich Cargo Dish Drainer Set,Hettich,,2994.0,InStock,0,https://home-run.co/products/hettich-cargo-dish-drainer-set,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/9206160_kdqvlkyx34ptxnin.jpg?v=1739275856
homerun,TXTYV,Jaquar Concealed Body for Single Lever Diverter,Jaquar,,2981.0,InStock,0,https://home-run.co/products/jaquar-concealed-body-for-single-lever-diverter,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Jaquar_Concealed_Body_for_Single_Lever.webp?v=1783666927
homerun,V2PTB,Jaquar Wall Mounted Single Lever Basin Mixer,Jaquar,,2944.0,InStock,0,https://home-run.co/products/jaquar-fusion-wall-mounted-single-lever-basin-mixer,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/29233NK2.webp?v=1786951196
homerun,MB8PY,"Jaquar Fusion Prime Sink Cock, Wall Mount, FUP-CHR-29347PM",Jaquar,,2907.0,InStock,0,https://home-run.co/products/jaquar-fusion-prime-sink-cock-fup-chr-29347pm-wall-mount,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Jaquar_Fusion_Prime_Sink_Cock_FUP-CHR-29347PM_Wall_Mount.webp?v=1784200633
homerun,JXREL,"Crompton Solarium Neo, 3000W Instant Water Heater",Crompton,,2899.0,InStock,0,https://home-run.co/products/crompton-solarium-neo-3000w-instant-water-heater-5l,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Crompton_Solarium_Neo.webp?v=1782116785
homerun,CL8MJ,"Greenply Absolute Calibrated, 16mm, Plywood, 8 x 4",Greenply,,2869.0,InStock,0,https://home-run.co/products/greenply-absolute-16mm-calibrated-plywood-bwp-mr-303-grade-precision-engineered-for-modular-furniture,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Green-absolute-plywood.webp?v=1777984649
homerun,ZVXMR,"Asian Paints TruCare Economy Multipurpose Putty Mixer M02, 800W High-Torque Rotary Tool",Asian Paints,,2800.0,InStock,0,https://home-run.co/products/asian-paints-trucare-economy-multipurpose-putty-mixer-m02-800w-high-torque-rotary-tool,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Asianpaintelectricputtymixer.png?v=1773667634
homerun,3GWGW,"Makita M0900B 540W Angle Grinder | 100mm (4"") Disc, 12000 RPM",HomeRun,,2768.0,InStock,0,https://home-run.co/products/makita-m0900b-540w-angle-grinder-100mm-4-disc-12000-rpm,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/M0900B.webp?v=1786800316
homerun,4WLMJ,"Europa Main Door Lock Antique Brass/Nickel Steel, Single Door Lock",Europa,,2714.0,InStock,0,https://home-run.co/products/europa-main-door-lock-8113-antique-brass-nickel-steel,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/2_2.jpg?v=1746762854
homerun,TV29C,"Hettich Waste-Bin.It Classic, 13 Litres Capacity, 9343581",Hettich,,2710.0,InStock,0,https://home-run.co/products/hettich-waste-bin-it-classic-13-litres-capacity,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/WasteBinSS.jpg?v=1727174630
homerun,8DLET,"Jaquar Florentine Prime Sink Cock, FLP-CHR-5347PMD, Wall Mount",Jaquar,,2705.0,InStock,0,https://home-run.co/products/jaquar-florentine-prime-sink-cock-flp-chr-5347pmd-wall-mount,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Jaquar_Florentine_Prime_Sink_Cock_FLP-CHR-5347PMD_Wall_Mount.webp?v=1784199461
homerun,XUUQR,"Bosch Professional GWS Corded Angle Grinder, 100mm (4"") Disc",HomeRun,,2699.0,InStock,0,https://home-run.co/products/bosch-professional-gws-corded-angle-grinder-100mm-disc,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Bosch_Professional_GWS_Corded_Angle_Grinder_100mm_Disc_071cbc82-6890-4bca-867b-c628794cc4dc.webp?v=1782816516
homerun,C8596,"Futura MIRANO-03C Stainless Steel Chrome Finish Rotatable Faucet, Table Mount",HomeRun,,2663.0,InStock,0,https://home-run.co/products/futura-fa-03c-stainless-steel-chrome-finish-rotatable-faucet,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/final3.webp?v=1787159606
homerun,NKZVB,Dongcheng Electric Drill 6mm - DJZ02-6A,HomeRun,,2632.0,InStock,0,https://home-run.co/products/dongcheng-electric-drill-6mm-djz02-6a,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/ChatGPTImageAug14_2026_11_30_32AM.webp?v=1786687300
homerun,XZ68U,Ebco Kitchen Plate Tray with Rod Supports and Anchor Kit,Anchor,,2541.0,InStock,0,https://home-run.co/products/ebco-kitchen-plate-tray-with-rod-supports-and-anchor-kit,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/plate-tray-glass-tray-drip-tray-600x600-1.jpg?v=1740638629
homerun,7T9SP,"Makita M0600B 400W Corded Drill | 10mm Chuck, Steel 10mm / Wood 20mm",HomeRun,,2536.0,InStock,0,https://home-run.co/products/makita-m0600b-400w-corded-drill-10mm-chuck-steel-10mm-wood-20mm,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/M0600B.webp?v=1786800088
homerun,GUMG7,LOCTITE Waterproof Synthetic Resin Adhesive,HomeRun,,2534.0,InStock,0,https://home-run.co/products/loctite-waterproof-synthetic-resin-adhesive,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/adhesive_waterproof.webp?v=1782481108
homerun,3FU76,Jaquar Bath Tub Spout with Button attachment for Hand Shower with Wall Flange,Jaquar,,2530.0,InStock,0,https://home-run.co/products/jaquar-bath-tub-spout-with-button-attachment-for-hand-shower-with-wall-flange,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/0067137_bathtub-spout-chrome_960.webp?v=1787569141
homerun,4XL6B,Dongcheng Impact Drill 13mm (plastic body) - DZJ02-13,HomeRun,,2508.0,InStock,0,https://home-run.co/products/dongcheng-impact-drill-13mm-plastic-body-dzj02-13,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/ChatGPTImageAug14_2026_10_59_03AM.webp?v=1786685359
homerun,AW64D,"DongCheng DCJZ1202E 12V Cordless Drill Driver, 10mm (0.4""), 35Nm, 2-Speed with 2 Batteries",HomeRun,,2499.0,InStock,0,https://home-run.co/products/dongcheng-dcjz1202e-12v-cordless-drill-driver-10mm-35nm-2-speed-with-2-batteries,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/DongChengDCJZ1202E12VCordlessDrillDriver_10mm_35Nm_2-Speedwith2Batteries.png?v=1784718284
homerun,5H4ND,"Powerbilt PBT-AG4-1100 Heavy Duty Angle Grinder, 1100W, 100mm (4"")",HomeRun,,2499.0,InStock,0,https://home-run.co/products/powerbilt-pbt-ag4-1100-heavy-duty-angle-grinder-1100w-100mm,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Powerbilt_PBT-AG4-1100_Heavy_Duty_Angle_Grinder_1100W_100mm_4.webp?v=1785503256
homerun,WFV8Z,Zebronics Zeb-V19HD 18.5 Inch LED Monitor,HomeRun,,2499.0,InStock,0,https://home-run.co/products/zebronics-zeb-v19hd-18-5-inch-led-monitor,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/ChatGPTImageAug18_2026_11_47_48AM.webp?v=1787033951
homerun,GFMBD,Crompton Energion Elevate 1200mm BLDC Ceiling Fan,Crompton,,2449.0,InStock,0,https://home-run.co/products/crompton-energion-elevate-1200mm-bldc-ceiling-fan,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/1_Crompton_Energion_Elevate_bldc_brown_main.webp?v=1781080103
homerun,2HGJM,"Ebco Pro Motion Tandem Box, S3 Series, 50Kg, Full Set, Anthracite",Ebco,,2447.0,InStock,0,https://home-run.co/products/ebco-pro-motion-tandem-box-s3-series-full-set,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/1_Ebco_Pro_Motion_Tandem_Box_S3_main_image.webp?v=1776164476
homerun,G4WXZ,"Ebco Pro Lift Bed Fitting - Extended Arm Set, Heavy Duty, PLBF-EF-E-HD",Ebco,,2411.0,InStock,0,https://home-run.co/products/ebco-pro-lift-bed-hydraulic-extended-arm-heavy-duty,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/1_Ebco_Pro_Lift_Bed_Fitting_Easy_Fit_main_image_a.webp?v=1778310493
homerun,YSP85,"Hettich Cargo IQ 300 Bottle Pull Out, 2 Tier",Hettich,,2394.0,InStock,0,https://home-run.co/products/hettich-cargo-iq-300-bottle-pull-out-2-tier,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/9191708_66l3av7bgvzzvtpe.jpg?v=1726747022
homerun,Y2DXG,"Jaquar Florentine Prime Kitchen Sink Cock, Chrome",Jaquar,,2364.0,InStock,0,https://home-run.co/products/jaquar-florentine-prime-kitchen-sink-cock-wall-mount-table-mount-chrome,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/r1JaquarFlorentinePrimeKitchenSinkCock.webp?v=1782477214
homerun,TM2MX,Jaquar High-Flow Single Lever Diverter Exposed Parts Kit,Jaquar,,2309.0,InStock,0,https://home-run.co/products/jaquar-high-flow-single-lever-diverter-exposed-parts-kit,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/ALI-CHR-85079NK2.webp?v=1786960640
homerun,PZC8D,"Fosroc Brushbond Grey Two-Component Cementitious Waterproofing Coating, 27.28kg Kit",HomeRun,,2300.0,InStock,0,https://home-run.co/products/fosroc-brushbond-grey-two-component-cementitious-waterproofing-coating-27-28kg-kit,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/FOSROCBRUSHBONDGREY_27.28kg_ContactCement_27.28L.webp?v=1784529252
homerun,VPQJ9,"Jaquar Florentine Prime 2 Way Bib Cock with Wall Flange, FLP-CHR-5041PM",Jaquar,,2299.0,InStock,0,https://home-run.co/products/jaquar-florentine-prime-2-way-bib-cock-with-wall-flange,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Jaquar_Florentine_Prime_2_Way_Bib_Cock_with_Wall_Flange.webp?v=1740039937
homerun,4ARE2,Greenply Gold 710 BWP Plywood,Greenply,,2258.0,InStock,0,https://home-run.co/products/greenply-gold-710-bwp-plywood,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/WhatsApp_Image_2026-05-08_at_21.31.34.jpg?v=1778258871
homerun,4GV94,"Jaquar Ornamix Prime Bath Tub Spout with Wall Flange, SPJ-CHR-10429PM",Jaquar,,2254.0,InStock,0,https://home-run.co/products/jaquar-ornamix-prime-bath-tub-spout-with-wall-flange,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/SPJ-CHR-10429PM.webp?v=1782377724
homerun,LZA9V,Century Club Prime BWP Marine Plywood,Century,,2251.0,InStock,0,https://home-run.co/products/century-club-prime-bwp-marine-plywood,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/WhatsApp_Image_2026-05-08_at_21.32.59_1.jpg?v=1778258982
homerun,HPW58,"Birla White Activcoat Exterior Primer, 20 Litre Bucket",Birla White,,2250.0,InStock,0,https://home-run.co/products/birla-white-activcoat-exterior-primer-20-litre-bucket,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/OpenAIPlayground2026-08-27at16.32.20.webp?v=1787828757
homerun,787UW,Polycab Maxima+ Green Wire HR FR-LSH LF,Polycab,,2222.0,InStock,0,https://home-run.co/products/polycab-maxima-green-wire-hr-fr-lsh-lf,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/PC_Maxima_90m-red_55af1f60-f5ce-4d56-8413-ad656ba39e11.png?v=1758173499
homerun,6TVBS,"Schneider Acti9 Residual Current Circuit Breaker, RCCB",Schneider,,2219.0,InStock,0,https://home-run.co/products/schneider-residual-current-circuit-breakerrccb,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/2p_25a_eb489d5b-be2e-4311-82a1-efb8f09c24a5.webp?v=1774590534
homerun,6XVJG,Havells Life Guard FR-LSH Wire,Havells,,2199.0,InStock,0,https://home-run.co/products/havells-lifeguard-fr-lsh-wire,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/HLG90m-red.png?v=1758190712
homerun,YDGLS,LOCTITE Universal Synthetic Resin Adhesive,HomeRun,,2164.0,InStock,0,https://home-run.co/products/loctite-universal-synthetic-resin-adhesive,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/adhesive_universal.webp?v=1782481160
homerun,6J4NL,"Dongcheng 100mm (4"") Angle Grinder, 13000 RPM",HomeRun,,2159.0,InStock,0,https://home-run.co/products/dongcheng-100mm-angle-grinder-13000-rpm,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Dongcheng100mmAngleGrinder_13000RPM-900W.webp?v=1784712955
homerun,DMVW7,Parryware Premium Tabletop Ceramic Bowl Basin,Parryware,,2147.6,InStock,0,https://home-run.co/products/parryware-premium-tabletop-ceramic-bowl-basin,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/jordon_bowl_basin.webp?v=1783750626
homerun,NMN2W,"Finolex Gen Z (3+1) CCTV Cable, 90m",Finolex,,2129.0,InStock,0,https://home-run.co/products/finolex-gen-z-3-1-cctv-cable-90m,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Finolex_Gen_Z_3_1_CCTV_Cable_90m.webp?v=1781853984
homerun,NW632,"Havells Life Line Plus S3 FR Wire, 90m",Havells,,2129.0,InStock,0,https://home-run.co/products/havells-life-line-plus-s3-fr-wire-90m,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/red_Havells_Life_Line_Plus_S3_FR_Wire_90m.webp?v=1782977377
homerun,YP8ZM,"Jaquar Continental Table Top Basin | White, 425x340x175mm | CNS-WHT-903",Jaquar,,2116.0,InStock,0,https://home-run.co/products/jaquar-continental-table-top-basin-white-425x340x175mm-cns-wht-903,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/0009725_table-top-basin_960.webp?v=1785760379
homerun,L8QZC,Polycab Optima+ Wire LF FR,Polycab,,2112.0,InStock,0,https://home-run.co/products/polycab-optima-wire-lf-fr,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Polycab_Optima_Wire_LF_FR_1.webp?v=1783402676
homerun,683EL,"Europa Jemmy Proof Lock – J320, 14-Pin Dimple Key, 2 Deadbolts, Single, Double and Sliding Doors",Europa,,2063.0,InStock,0,https://home-run.co/products/uropa-jemmy-proof-lock-j320-14-pin-dimple-key-2-deadbolts-single-double-and-sliding-doors,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/EUROPAJ320.jpg?v=1747372141
homerun,29ZVW,"MYK Laticrete DWA 215 Tile Adhesive, 10 Kg",Myk Laticrete,,2025.0,InStock,0,https://home-run.co/products/myk-laticrete-dwa-215-tile-adhesive-10-kg,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/MYKLaticreteDWA215TileAdhesive_10Kg.webp?v=1782463700
homerun,4CKMF,"Ebco Anti Skid Mat 5, Anthracite, Cross, 5m (L) X 51cm (W), 16.4' X 20"", ASM5-ATC",Ebco,,2012.0,InStock,0,https://home-run.co/products/ebco-anti-skid-mat-5-anthracite-cross,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/IMG_20260518_123448_Ebco_Anti_Skid_Mat_5_Anthracite_Cross_Size_5m_X_51cm_ASM5-ATC_aa.webp?v=1779178786
homerun,ALKSU,"Ebco Thali Kitchen Basket, SS304, 200mm (H) X 505mm (D), 8"" X 20""",Ebco,,1995.0,InStock,0,https://home-run.co/products/ebco-thali-kitchen-basket,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/tHALI-1.jpg?v=1741774869
homerun,Y7G4R,Jaquar Premium Wall Mounted Bathtub Spout with Wall Flange,Jaquar,,1978.0,InStock,0,https://home-run.co/products/jaquar-premium-wall-mounted-bathtub-spout-with-wall-flange,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Opal_Prime_SPJ-CHR-15429PM.webp?v=1786964878
homerun,ATRTX,"Ebco Plate Kitchen Basket, SS304, 150mm (H) X 505mm (D), 6"" X 20""",Ebco,,1973.0,InStock,0,https://home-run.co/products/ebco-plate-kitchen-basket,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/tHALI-1_1.jpg?v=1741775891
homerun,KZLHG,"Ebco Cup & Saucer Kitchen Basket, SS304, 100mm (H) X 505mm (D), 4"" X 20""",Ebco,,1966.0,InStock,0,https://home-run.co/products/ebco-cup-saucer-kitchen-basket,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/right-angle-basket-cup-saucer-600x600.jpg?v=1741775414
homerun,R9VK6,V-Guard VG 400 for 1.5 Ton AC (170V to 270V) Voltage Stabilizer,HomeRun,,1949.0,InStock,0,https://home-run.co/products/v-guard-vg-400-for-1-5-ton-ac-170v-to-270v-voltage-stabilizer,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Vguard.webp?v=1782108765
homerun,3WHUT,Anchor Panasonic Advance FR Wire 90 Meters,Anchor,,1945.0,InStock,0,https://home-run.co/products/anchor-panasonic-advance-fr-wire,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/ChatGPT_Image_Aug_24_2026_01_16_03_PM.png?v=1787557590
homerun,4TRD9,"Jaquar Lyric Sink Cock, LYR-CHR-38347S, Wall Mount",Jaquar,,1941.0,InStock,0,https://home-run.co/products/jaquar-lyric-sink-cock-lyr-chr-38347s-wall-mount,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/LYR-CHR-38347SLyricWallSinkCock.webp?v=1784199775
homerun,ER66G,"Jaquar Bottle Trap, ALD-CHR-769L300X190",Jaquar,,1940.0,InStock,0,https://home-run.co/products/jaquar-bottle-trap,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/ALD-CHR-769L300X190.jpg?v=1739180054
homerun,JKDB4,Jaquar Sink Cock with Pipe Swinging Spout (Wall Mounted Model) with Wall Flange,Jaquar,,1923.0,InStock,0,https://home-run.co/products/jaquar-sink-cock-with-pipe-swinging-spout-wall-mounted-model-with-wall-flange,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/3_b0fdae92-23b3-4930-9300-7f17c41837ba.webp?v=1786697003
homerun,PFBAG,Greenply Club Flexiply BWP Marine Plywood,Greenply,,1899.0,InStock,0,https://home-run.co/products/greenply-flexiply,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Greenply_Club_Flexiply_BWP_Marine_Plywood.webp?v=1770119377
homerun,FEGXB,"Ebco Plain Kitchen Basket, SS304",Ebco,,1876.0,InStock,0,https://home-run.co/products/ebco-plain-thali-plate-jar-inlet-basket,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/right-angle-basket-plain-600x600-e1718597029165-450x450-1.jpg?v=1741774480
homerun,5YPV8,Fevicol HI-PER Anti-Bubble Waterproof Adhesive,Fevicol,,1870.0,InStock,0,https://home-run.co/products/pidilite-fevicol-hi-per-anti-bubble-waterproof-adhesive,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Fevicol_HI-PER_Anti-Bubble_Waterproof_Adhesive_10kg.webp?v=1741004412
homerun,36F3U,"Dongcheng DJZ10A 10mm (0.4"") Electric Drill, 300W",HomeRun,,1869.0,InStock,0,https://home-run.co/products/dongcheng-10mm-electric-drill-300w,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/ChatGPT_Image_Jul_26_2026_09_37_22_PM.png?v=1785443827
homerun,C26KJ,"Fosroc Conplast WL Xtra, Waterproofing Liquid for Concrete and Plaster, 20L",HomeRun,,1850.0,InStock,0,https://home-run.co/products/fosroc-conplast-wl-integral-waterproofing-liquid-compound-20l,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Fosroc_Conplast_WL_Integral_Waterproofing_Liquid_Compound_20L.webp?v=1784783728
homerun,2SPMZ,Finolex Flamegard FR-LSH Wire,Finolex,,1812.0,InStock,0,https://home-run.co/products/finolex-fr-lsh-wire,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Flex_Fg_90m-red.png?v=1758186508
homerun,MRVM2,"Ebco Side Pullout, Frameless, SS304",Ebco,,1767.0,InStock,0,https://home-run.co/products/ebco-side-pullout-frameless,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/3_tier_pullout_baasket_ebco.webp?v=1778915204
homerun,USQMS,Finolex Silver FR Wire,Finolex,,1764.0,InStock,0,https://home-run.co/products/finolex-silver-fr-wire,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Flex-90m-1sqmm-red.png?v=1758180513
homerun,YE5SE,Jaquar ABS Hand Shower,Jaquar,,1760.0,InStock,0,https://home-run.co/products/jaquar-hand-shower,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Rectangular_HSH-CHR-85537.webp?v=1786973075
homerun,KZZT9,Dongcheng Heat Gun 2000W - DQB2000,HomeRun,,1760.0,InStock,0,https://home-run.co/products/dongcheng-heat-gun-2000w-dqb2000,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/1_1.webp?v=1786690028
homerun,DP6RK,"Ebco Swing Out Waste Bin, Rectangular",Ebco,,1735.0,InStock,0,https://home-run.co/products/ebco-swing-out-waste-bin-rectangular-double,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/eco-swing-out-wastebin-single.webp?v=1740638079
homerun,HH5JR,Greenply Ecotec 710 BWP Plywood,Greenply,,1726.0,InStock,0,https://home-run.co/products/greenply-ecotec-710-bwp-plywood-8x-4,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/WhatsApp_Image_2026-05-08_at_21.29.45.jpg?v=1778256057
homerun,RYSTK,"Futura ELARA-0AA Brass Chrome Finish Rotatable Faucet/Tap, Wall Mount",HomeRun,,1725.0,InStock,0,https://home-run.co/products/futura-fa-0aa-brass-chrome-finish-rotatable-faucet-wall-mount,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/final2.webp?v=1787159025
homerun,LXS4W,"Futura VENZA-0BB Brass Chrome Finish Rotatable Faucet/Tap, Table Mount",HomeRun,,1725.0,InStock,0,https://home-run.co/products/futura-fa-0bb-brass-chrome-finish-rotatable-faucet-tap-table-mount,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/SINKTAPFA-0BBfaucetfutura.webp?v=1784192688
homerun,ZENAC,MYK Laticrete PUA 212 Modified PU Adhesive,Myk Laticrete,,1680.0,InStock,0,https://home-run.co/products/myk-laticrete-pua-212-adhesive,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/1_MYK_PUA212_front.webp?v=1780296502
homerun,5PQ83,Jaquar Diverter Plate,Jaquar,,1674.0,InStock,0,https://home-run.co/products/jaquar-diverter-plate,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/FLP-CHR-5079NKPM.jpg?v=1739180977
homerun,9V2BV,"Finolex RG-6 CCS Axial Cable, 100m",Finolex,,1665.0,InStock,0,https://home-run.co/products/finolex-rg-6f-axial-cable,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/ChatGPTImageAug12_2026_12_25_34PM.webp?v=1786517936
homerun,PH5N2,CP Plus 8 Port PoE Switch - CP-ANW-HPU8H2-N12,HomeRun,,1650.0,InStock,0,https://home-run.co/products/cp-plus-8-port-poe-switch,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/edfdbb7b-bb64-4047-91b1-0320af74968f.webp?v=1785497726
homerun,WUGXR,Mastel MT-300 (N3) AF-790 Pro Wi-Fi Router - MT-300 (N3) AF-790-PRO,HomeRun,,1650.0,InStock,0,https://home-run.co/products/mastel-mt-300-n3-af-790-pro-wi-fi-router,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/MastelMT-300_N3_AF-790ProWi-FiRouter-MT-300_N3_AF-790-PRO_1.webp?v=1785498307
homerun,MHHQU,Century Sainik 710 BWP Marine Plywood,Century,,1640.0,InStock,0,https://home-run.co/products/century-sainik-710-bwp-marine-plywood,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/WhatsApp_Image_2026-05-08_at_21.30.51_1_1.webp?v=1778256987
homerun,RPJMQ,"Jaquar ABS Hand Shower (Health Faucet), ALD-CHR-573",Jaquar,,1591.0,InStock,0,https://home-run.co/products/jaquar-hand-shower-health-faucet,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/0055695_hand-shower-health-faucet-chrome_960_428473a7-66bc-4b7f-8b6c-c0dbfe3a2874.webp?v=1787484261
homerun,PPCFJ,Crompton Surebreeze Star Drift 1200mm Ceiling Fan,Crompton,,1549.0,InStock,0,https://home-run.co/products/crompton-surebreeze-star-drift-1200-mm-ceiling-fan,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/1_Lustre_Brown_Crompton_Surebreeze_main_094f6cbf-05dc-4920-80dc-8f030bbe06df.webp?v=1781080916
homerun,QU5KN,Bosch 12-Piece Hand Tool Kit for Home,HomeRun,,1549.0,InStock,0,https://home-run.co/products/bosch-12-piece-hand-tool-kit-for-home,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/BOSCH12PcKit-1.jpg?v=1784210733
homerun,5WFH6,Archidply Decor Pure 710 BWP Plywood,Archidply,,1536.0,InStock,0,https://home-run.co/products/archidply-pure-710-bwp-plywood,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/WhatsApp_Image_2026-05-08_at_21.43.27.jpg?v=1778259926
homerun,G3FJX,"Ebco Luminor 8C, Set of Aluminium Heat Sink Profile with Diffusor Profile, Length 3m, LUM8C1",Ebco,,1524.0,InStock,0,https://home-run.co/products/ebco-luminor-8c-set-of-diffusor-profile-with-aluminium-heat-sink-profile,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/led_light_profile_1.webp?v=1784636243
homerun,VWU9E,Century Sainik MR 303 Plywood,Century,,1469.0,InStock,0,https://home-run.co/products/century-sainik-mr-plywood,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/WhatsApp_Image_2026-05-08_at_21.14.04.webp?v=1778255261
homerun,C3AVE,"Schneider Electric Acti9 SPN DB, Double Door",Schneider,,1469.0,InStock,0,https://home-run.co/products/schneider-electric-acti-9-spn-db,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/61GnfSNtrtL._SL1500.jpg?v=1732539897
homerun,2WX8J,"Hettich Quadro-V6 Drawer Runners, Full Extension, 30 Kgs Capacity, Silent System",Hettich,,1463.0,InStock,0,https://home-run.co/products/hettich-quadro-v6-drawer-runners-full-extension-30-kgs-capacity-silent-system,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/1_Hettich_Quadro_channel_v6_main_image_5bf02bfe-9d5e-45ab-a219-16a205e6e8af.webp?v=1775711810
